uid,out,single,double,triple,home_run
677,0.6054445892374551,0.13638690474943502,0.12562436821133824,0.011923384053612547,0.12062075377144219
681,0.727010481683855,0.24762168365256568,0.013639956516406548,0.0007254116554965539,0.011002469090830212
685,0.5858655000655264,0.1733351582002063,0.07638930216594764,0.014108801874731578,0.15030123294093256
692,0.6199979572355968,0.25622269355220956,0.03224150505986931,0.0021968253124509747,0.08934102115490133
694,0.585320445015627,0.32222937940354673,0.02357231251976517,0.0009772950094290617,0.06790056579754052
695,0.5782471401615635,0.2730496437326836,0.0786641005709891,0.025768941857990744,0.04427016664528767
696,0.709930082465183,0.2701340835371644,0.016646719863051135,0.0014663701316155126,0.0018227528290863926
712,0.6374376338095382,0.23373070346762181,0.09383366679536935,0.002282885115870936,0.032715121929263
720,0.7216162888303854,0.21978436615993663,0.04106441433512137,0.0011073622421877507,0.016427570604060353
727,0.7320546687582127,0.24628560024043766,0.017898575069980518,0.0019348720766515493,0.0018262903867083554
736,0.8564478639740454,0.12965698300620437,0.008517093570971157,0.0007530789847230479,0.004624988629772377
737,0.30748605998164275,0.11022565870637037,0.4859782841728,0.007851062295573223,0.08845893274813796
760,0.3703330579742027,0.10358501588819302,0.4823377389673691,0.007923996474769351,0.03582018741255388
761,0.716199302136537,0.20853321793906526,0.061209984498343556,0.00712176925247892,0.006935716970944116
762,0.6956390599975972,0.2647566203530601,0.02391588180111982,0.0024089577094477906,0.013279477585095801
763,0.7505470718629133,0.17698651507836521,0.0500045866942712,0.0039669892103583754,0.01849483391774604
766,0.5865849517131897,0.3664421113207636,0.032110688459949105,0.004216653479520946,0.01064559602847615
771,0.7455775124717084,0.23082755290982715,0.012236643569940406,0.0006793392952359612,0.010678949504562395
774,0.741311077673389,0.15984820882757225,0.08081042355686364,0.0031540617865746475,0.014876224162554932
782,0.46705359298640403,0.15975805408273894,0.3475343874854276,0.004420311458665168,0.02123365395183976
783,0.6876452494706085,0.20329893085402817,0.04323733948029935,0.00244352004971591,0.06337496401324699
785,0.6682753601885151,0.2563221757281823,0.06562923802314025,0.004181334807058758,0.00559188496958669
789,0.6039768736273414,0.20320486734210227,0.06081751296836717,0.008555471452644382,0.12344527089880647
790,0.8323796483522946,0.15109309703088397,0.013445703604174249,0.0013952081017903305,0.0016863427728070327
791,0.790071752333567,0.19171216850775694,0.014596978536039133,0.001164999704715565,0.0024540994410839154
792,0.6003219654325429,0.37896007854800307,0.019044820074698647,0.0009081112062200549,0.000765021884143065
793,0.4234451701161225,0.5765548298838775,0.0,0.0,0.0
794,0.5806802311649005,0.18424011209692875,0.09249353967870386,0.025671911639835832,0.11691420507038519
809,0.752180756748647,0.18460398088315225,0.04363317218605481,0.003729527232212289,0.015852567126333296
826,0.45912715741248217,0.30076834046964235,0.23056713550341057,0.004293968776271444,0.0052433859623754395
827,0.5924815988442896,0.33012857712302085,0.06910940161449333,0.0018828071621858117,0.006397614653561146
829,0.5070451424897305,0.23522940719112934,0.13592673301857167,0.004300893679675782,0.11749781550092406
833,0.5375222518111612,0.2931369344597654,0.039571442455221414,0.001198641244347549,0.1285707313198956
839,0.7227052128105955,0.25617597889387245,0.016236858002043,0.0023289682576757005,0.0025529896718009316
840,0.6125110263812049,0.2655661085751998,0.034043903995455746,0.002027491653594312,0.08585147127174261
845,0.6570466908151761,0.25127135743563017,0.04697824162469222,0.007952529101000794,0.03675118265331542
858,0.6360984365230714,0.31970769477453936,0.034207207535422494,0.004845243496705089,0.0051414187296409996
865,0.8551799594426847,0.05377581077763443,0.021604094180661962,0.003159507214036473,0.06628062564922252
867,0.7231609234888043,0.165189762549832,0.0926469332715284,0.00271767380739267,0.016284716396484898
871,0.7167357745096847,0.16011087793127382,0.0731583889387442,0.00825593433924067,0.04173903189461861
877,0.5366951395748529,0.14858728043101896,0.05308000690701399,0.010774129911122783,0.2508634440723892
895,0.5980080137303437,0.3485060823010981,0.03256793436586513,0.006852785337272593,0.01406518803800444
896,0.6930100377444928,0.23778270737408003,0.02768507853694492,0.0014515718566725888,0.04007060784111656
900,0.7767220391541304,0.20352126855628852,0.010024054736349479,0.0012067111113880807,0.008525922159874222
904,0.506304398755712,0.3687808981869239,0.07823412692597469,0.013655911155560883,0.033024665476414417
939,0.6204500488538818,0.21795957968878238,0.09170639829431597,0.0205976596421248,0.04928631449878382
944,0.6914122231632213,0.22125853262279885,0.04946490752153792,0.0017187270105686301,0.0361456156481587
947,0.5035743352622575,0.09409052220436606,0.3441794458143926,0.004973827110681826,0.053181861715343226
956,0.42442494839901346,0.20096337202768888,0.13961471879533252,0.01905103891544147,0.2159459199067462
957,0.8101814584955508,0.17294531765868934,0.007442452077063993,0.0006309108573599651,0.00879985944409367
961,0.7218212475980695,0.26508527116859004,0.010204437603442841,0.0020533493368426895,0.0008357007741369933
964,0.5818875824948779,0.3885574430931357,0.0189605354196503,0.0067862151859421965,0.003808222413048016
966,0.9013693674020535,0.09198878349613912,0.004826571211973687,0.0005674277773313432,0.0012478542856505313
967,0.6641387274230997,0.22663640387837855,0.08248692626836705,0.008145098481422076,0.01859284866355323
973,0.7786062818880575,0.11091628025833976,0.03333933606424118,0.0019594732904526665,0.07517863318608098
981,0.8104019962111707,0.16273723497154935,0.01823173262836465,0.0012727450800244845,0.007356284310963514
984,0.6711586466646432,0.23955389916205708,0.05538926987081211,0.006456476850229254,0.027441705857368513
988,0.8282482063898086,0.10777177437851636,0.025851403536752613,0.002732472455163679,0.03539612619832912
992,0.7656902097404867,0.18954200057425305,0.022575986509018094,0.0011995774964915686,0.020992231905787556
995,0.6380798560048591,0.23843663101038648,0.05819379860795884,0.004267083873573623,0.06102262639812675
998,0.6236731468026673,0.3492340188068452,0.022761836438985678,0.0026141359454549063,0.0017168679221281073
1013,0.6371302613126169,0.24623536585389244,0.05020638839694237,0.011732940057495998,0.054695045508281075
1014,0.7387782044976462,0.22345761067191944,0.02828230269216283,0.002725677864528688,0.006756203590462189
1015,0.4242832225051788,0.26277332118143354,0.14091739156920557,0.019499209276296316,0.15252685916989303
1023,0.5502707670704465,0.12326906741941619,0.272851737192468,0.03272699718089846,0.02088142967575854
1031,0.5883705976665699,0.26849101564687294,0.0439508869685103,0.010641843403985498,0.08854565345024461
1033,0.6183367498122097,0.29394364278726764,0.07446443408075001,0.003544505104604368,0.009710665328068354
1035,0.8130231838669636,0.15369102883614025,0.02414834797143436,0.0026220779878216543,0.006515359273587318
1045,0.5742228701698793,0.3606812539665922,0.04327862397569554,0.006111003962566551,0.015706250439837508
1046,0.7406670250450691,0.2140985909485374,0.037500168712945585,0.003631300680772653,0.00410291561148246
1047,0.8489165225410414,0.13749841875769,0.01030950126738078,0.001202422536401691,0.002073128426112924
1050,0.8933193111066642,0.04197465021900862,0.05710668823596941,0.004047826339519989,0.003551529544880712
1056,0.6398285050441914,0.3333062994195269,0.020278501992114263,0.003914154122382983,0.002672540541099664
1060,0.498496813843824,0.3141391464820153,0.07665209544763368,0.013682763098389738,0.0970291772165826
1069,0.5884702075194125,0.298468265598852,0.05234812529177505,0.0071380627719248935,0.05357534171677703
1070,0.38271566280013253,0.4353176508201499,0.09820553844898575,0.010420199539804676,0.07334094284955778
1077,0.6477808051502525,0.2581345892886248,0.03888873469163844,0.00266100825082098,0.0525348596897265
1078,0.7170391580181437,0.26507678193768297,0.014380609845019437,0.0021577829707769627,0.001345667842467747
1079,0.5686489949383727,0.35196076773587626,0.04511175931995972,0.009147374388946965,0.025131103733259674
1080,0.7974946978841337,0.10111315966645609,0.06485869851620601,0.003311165031450777,0.03322228586921051
1087,0.3188505604735464,0.07933912004184773,0.4674839922872475,0.008330193810229588,0.12599613515664168
1114,0.8069946508772473,0.10620429794771778,0.050612772165596016,0.004895154443571113,0.031293123157242295
1119,0.6615442611546172,0.1988052720927409,0.06659113006930352,0.010677969469207935,0.06238136274378201
1128,0.786929429545833,0.11356096571127804,0.05211700245720039,0.004348055842616929,0.043044550855212325
1135,0.6802861122716952,0.18401722896368167,0.03432382075100655,0.004464562303632285,0.09690827624549475
1136,0.549849879731882,0.3864879909218177,0.0404258680652754,0.003728878451341396,0.019507391313450112
1138,0.777944566138845,0.19804475915155462,0.018788354873915534,0.0020587807267011793,0.003163535402974762
1147,0.7941678490287059,0.173227666695856,0.024823650207261738,0.0015655485130932228,0.006215284687425232
1152,0.6623844913844865,0.28984846807454556,0.0321659715250763,0.005086943607008021,0.010514115227999965
1155,0.41911652906944125,0.11313249195181488,0.4077045926005567,0.003886908473638347,0.056159478207228754
1156,0.835209703353727,0.06444940096831209,0.03687396482596286,0.006276781295837374,0.05719015598228658
1161,0.6191508550998102,0.18518804655546206,0.08482424606575151,0.005580140747866505,0.10525670427552475
1164,0.6438651774366014,0.288488091821378,0.039423608872083536,0.001643340916790093,0.026579789265200986
1173,0.5929494977327378,0.10157546715478268,0.13272097483298476,0.01221914506327706,0.16053492308589357
1177,0.5611545163679066,0.262721142402982,0.1055178781001457,0.007164370565115827,0.06344209845446522
1189,0.49130494843253864,0.3895406757213945,0.07659525530231155,0.0052041072337123085,0.03735500728336733
1192,0.8074650893656988,0.07070562296436483,0.10682212751988568,0.009326313279036248,0.00568085433523766
1193,0.6703220564845254,0.231697249127009,0.08185672535347513,0.0025493104267383243,0.013574659212156623
1194,0.6031911993812225,0.18398071247753794,0.06690784865308946,0.014594496233824396,0.13132573887710966
1196,0.6291441084373892,0.2742843567696103,0.05566611807563507,0.012203436516128962,0.02870198312326101
1199,0.8471246631815568,0.05657934332590216,0.042567583815680925,0.0026513549693694084,0.05107706231013903
1202,0.8351982267778032,0.06775265533186409,0.08588784095323511,0.0024452362206618164,0.008716042081419592
1205,0.3465532104799068,0.3315266841904619,0.30783812371040975,0.005720667417867547,0.008361314527316957
1209,0.732688526654844,0.1958748365875862,0.031105883665134955,0.003526861031040311,0.036803891135892774
1215,0.5865025420246103,0.17577969009640607,0.20637332347923984,0.020048690933273397,0.011295753814261232
1221,0.8158488467988346,0.17008491881503507,0.007673865003053377,0.00280956607044515,0.003582797988313352
1223,0.780529779351245,0.2021611405134751,0.012488152968571555,0.0006532759818732381,0.0041676567742258185
1224,0.5377984054099889,0.23696667244703343,0.08159240380127569,0.001375606116953583,0.14226691103876735
1225,0.7214893513924454,0.24619955792286263,0.020408936192309945,0.001127531491374553,0.010774619075264558
1228,0.6296901240034596,0.2756757918940492,0.06501008165261504,0.006730922820999343,0.022893073924526067
1233,0.8369527483404451,0.13398318603025958,0.015364625865369073,0.0021752799700933585,0.01152415807088618
1241,0.7025108397804822,0.14559721644512905,0.1431725508559845,0.003884676584948993,0.004834716775287898
1267,0.6056344779156559,0.26998714143730457,0.07024086189546797,0.013423439634646473,0.040714076381164886
1269,0.6553610612911374,0.18189259584403958,0.06098087360722251,0.010427695822026191,0.09133776943088746
1272,0.4921038375749935,0.34499398991384944,0.04533351595393067,0.007628251648223497,0.10994040367500052
1274,0.43226479667554635,0.3995539966012881,0.08881241677913744,0.0141056469454265,0.06526314360396136
1282,0.8446471155694221,0.09756123029830437,0.029447708284550136,0.007220409516780345,0.021123539602213703
1285,0.6125538061008485,0.1194392230078321,0.0837142217898536,0.025003416498433066,0.1592893361886247
1287,0.7649985025606905,0.13619267440334298,0.07486565268674494,0.003351925780766327,0.020591249073728224
1295,0.6280897273836069,0.31843141502984923,0.01700187985693229,0.0007537735850874512,0.03572320939303603
1301,0.8480793889702056,0.047011603884421105,0.026988912938543635,0.004673365408929979,0.07324672249692052
1302,0.7071138715671437,0.21079843119455235,0.049896811043214306,0.00935217587272293,0.022838703919523924
1303,0.5657115759292075,0.3765372725786583,0.0354612294788695,0.004824101169553823,0.017465829781133438
1304,0.6871221404039578,0.2136075287358881,0.02693838350326115,0.004330498918753457,0.06800143546583474
1323,0.6479262914313444,0.2831037261976496,0.035891563129906295,0.0014144805767260069,0.03166394854430544
1325,0.9419056537873808,0.058094346212619184,0.0,0.0,0.0
1326,0.9500452437681068,0.047964787881075256,0.0012625678189175946,0.00029968164878941097,0.00042772591169432106
1327,0.8296986916704182,0.1664317545593774,0.0024990014001251785,0.00030631605503066714,0.0010642431066249301
1328,0.7722108828687764,0.2126101512751688,0.012840739707453835,0.001116477308585689,0.0012217507435272204
1332,0.6025815936127579,0.18984038193021954,0.12492494969750055,0.0037381096397796575,0.07891497858899496
1341,0.7704421204354585,0.19424183072632104,0.02326707638040062,0.0020342267465616837,0.01001474832205374
1348,0.7431804964798044,0.2120531321514082,0.03583629454232136,0.0053830209256442085,0.0035470557789495107
1364,0.8982347204965816,0.02989027637314509,0.03823970504737461,0.002630387673613383,0.031004919701410935
1366,0.46754040985757855,0.32903671259265105,0.18128228853582323,0.018647568003167882,0.0034930175848945956
1368,0.7420248577494819,0.1936487431201217,0.03387768919763847,0.0016066065993754972,0.028842096940726095
1373,0.9714465370737678,0.01501317477077422,0.009404900741177597,0.002955745088433444,0.0011796447460307982
1374,0.7545494046796641,0.2367793727317958,0.006285631204208038,0.0011119289954253642,0.0012736687646692846
