uid,out,single,double,triple,home_run
180,0.6994147604208123,0.1633161685140502,0.12141179130524024,0.0013660534235090172,0.014491235232265084
188,0.5136664604631216,0.3038058629403643,0.0542924886665283,0.005662234031747182,0.1225729472090142
193,0.7155357606897079,0.2729174910864086,0.009023972856401767,0.0007589843089971112,0.00176379766607273
201,0.8579801249221276,0.13638171791470302,0.004175973888067644,0.0002920948870829181,0.0011700887149503356
202,0.45429887879679426,0.2678886581885682,0.05200736320566647,0.0034135364546930436,0.22239156226579468
206,0.6850581919340959,0.2588972863603825,0.029034474293795604,0.0008968436822562228,0.02611322284966773
207,0.6147844269736649,0.3163819168072981,0.038935089645387666,0.012118047010778303,0.01778053836394554
209,0.7512341355850221,0.21744717827855886,0.018447783754422614,0.0014686234312237699,0.011402282186536558
212,0.698354293592331,0.2387624883723634,0.032449965478137714,0.01049818874346741,0.01993505926186133
214,0.700788447184167,0.0699666305932504,0.19595557298484037,0.02295377434287862,0.010335583780845104
222,0.6291099393879135,0.2914454305731301,0.03620099840081134,0.007954285394360338,0.03528934363142503
223,0.7369168249198106,0.23591725237583544,0.015199630606552255,0.0006086542763370434,0.011357627563746944
227,0.6712182616451542,0.3010381746114191,0.016468529226550534,0.0010494451775641491,0.01022560054326813
228,0.6965931730819375,0.15376644268750875,0.09508242541765888,0.0092451188387854,0.04531285216512204
229,0.8294712031398789,0.16451415679449466,0.004130545592595097,0.0003312079078775401,0.001552893211859492
238,0.7049449340987347,0.12889071857195492,0.09091515589863104,0.007066267624417656,0.06818291691913134
239,0.7640355892943765,0.22349470851171344,0.009001202709175414,0.0011004156523165335,0.002368094520272367
243,0.6111432763204739,0.2466534701605703,0.08456750755585728,0.004298425922422387,0.05333731294574434
247,0.7022432680653827,0.14555945268255605,0.06379441099142984,0.002444663575967946,0.08595819714444293
248,0.5928465352812029,0.25557419796107905,0.07355690748512576,0.005668889592705075,0.07235346485097977
251,0.6575076957199143,0.25821409060154066,0.06787312153630891,0.00713680483655284,0.009268299377952234
252,0.8075599439685774,0.1853631437354815,0.005902521000724063,0.00039002617546074014,0.0007843705502383193
253,0.747262228142157,0.2017213114021449,0.03441461233388529,0.0012224619977801257,0.015379393502217552
254,0.8361515579724002,0.15131011294404517,0.007671966617298203,0.0008689821518947582,0.003997373654823309
261,0.7117028044626803,0.27216280504481555,0.012357864267548898,0.0017575777186969379,0.0020189419877279543
263,0.8131982140768084,0.06416194794505473,0.10403559105898628,0.0027737393645605323,0.01583050691139544
264,0.6262311093966962,0.1639628227155155,0.16922876559619743,0.026786262062030716,0.013791035954789687
266,0.6386473387814122,0.23686939674836677,0.0701602135831093,0.010396090426639144,0.04392696988080032
269,0.6843417512053906,0.2303940441680476,0.07938810783552021,0.004887735309904412,0.0009883646195715167
274,0.7281737984073531,0.19584252256839627,0.05101455386633928,0.0027796492662791545,0.0221894773239774
275,0.7799438518896303,0.08204945383815816,0.043021477407219746,0.010372544731127782,0.08461266338641678
276,0.7809767753543719,0.10777098751674218,0.036958680072955684,0.00890966357421952,0.06538389270987706
280,0.7555120668446004,0.20536995624446613,0.019378041794252933,0.0007147510794740104,0.019025178933704475
286,0.7676629580767482,0.143967182629234,0.035149564236391935,0.006348700256483989,0.04687159100134568
288,0.4831315256653495,0.33117718846382055,0.08369073047979947,0.010886098379507554,0.0911144583968653
293,0.7645664911040074,0.21549958048122173,0.013447661111970698,0.0011315651122786893,0.005354701220781844
295,0.9018467372965566,0.05271328568161875,0.02055445429582921,0.0021993714626633454,0.022686163072757035
299,0.7222881218292321,0.26092462657647314,0.012609461947518325,0.002259391632875791,0.0019184037012257341
311,0.7046400277140931,0.15060989539695802,0.0638925812611769,0.008090207548970042,0.0727672743045412
312,0.6046931319594847,0.20696224371976704,0.0558628609179244,0.0019999719040514185,0.13048177509236117
325,0.9419270970085045,0.035213620138861146,0.010858450499083551,0.0008995916251414362,0.011101232839070236
327,0.8109400476498897,0.08473360061949646,0.04818281079531969,0.0047822829495755585,0.051361250089267244
329,0.5455466559130445,0.23994173176033767,0.08569185251336268,0.021320338126895075,0.10749942406123265
330,0.7112529046653301,0.20926631973832802,0.06165038656077221,0.005474130452762011,0.01235626779533416
333,0.8096762661050467,0.11656007929077444,0.043689339383347486,0.0037366444106666417,0.026337665902094826
336,0.7246981808128011,0.16717900363843366,0.05294737535658396,0.011687606353545807,0.043487837796756454
339,0.6157420635431127,0.2907643146567273,0.0502973090757547,0.01351555812435815,0.029680763110007165
344,0.7515603332009798,0.1448487734712476,0.05205208053905474,0.007941196554254052,0.043597627396364955
350,0.5667987265057077,0.169000753409032,0.15429122461876393,0.004331397114777901,0.10557790857356573
352,0.7587772065157454,0.16407857624870342,0.043957379351575614,0.004473595264841442,0.028713233772733764
357,0.5863861615872407,0.21497945966269424,0.05616784576940298,0.0016961760677300243,0.1407703601882772
361,0.5323102521169657,0.09282513624456872,0.3248874544256368,0.02151652535584932,0.02846064555207794
364,0.5840592612142826,0.2695626588530716,0.07707896499651057,0.01234663809617245,0.05695248388541812
367,0.6833605215075491,0.2532423519621866,0.034868948904126444,0.011791804375102516,0.016736366542020313
380,0.49516082503791475,0.25048221971394574,0.14734162731830516,0.009040433253498027,0.09797489265769461
386,0.7663164289859733,0.17695598162920964,0.03795798945521807,0.002522749437482965,0.016246844178913204
394,0.6419437570621273,0.20586020828514015,0.060145020170494855,0.0035138570693408174,0.0885371601044192
395,0.4012242478733019,0.11252430162849134,0.4627196268322513,0.006228577765108037,0.017303250625854298
401,0.7865042993372567,0.10720939724773121,0.05390193558881799,0.005321090763080217,0.04706327988327507
402,0.7217472126451047,0.2431201251097457,0.028429201216315078,0.003475943224782627,0.0032275078691682904
416,0.5636796845987055,0.13558953403921042,0.28202823184783377,0.004027725637169361,0.014674835771234426
419,0.8880587441694764,0.0861419393371486,0.016005397352572455,0.0013701051774039736,0.00842382647291614
433,0.7651823778282871,0.15827729288087383,0.043408167203316625,0.003995815819330277,0.029136348702436497
435,0.6407540020891596,0.2506798677565557,0.03970241898330003,0.002354213390895517,0.06650949227830107
438,0.6683840179245264,0.131171300454506,0.1554180019049104,0.022133326665247307,0.022893352417510622
444,0.6836503142814924,0.2340229411513789,0.04826696080497328,0.007441015103011133,0.026618778158634695
446,0.6024921807604033,0.29880317618963176,0.08820656396259925,0.007990483382277647,0.0025076084817787048
451,0.8218838097409951,0.05587170690565663,0.08211617894913553,0.010634724729998978,0.029493561734030636
464,0.6186225456555756,0.3592722912797441,0.017728895224728567,0.002903889571194113,0.0014723807116603488
467,0.6955295149907693,0.28877165723251147,0.013873787060937129,0.0008953731189366963,0.0009296733530703718
479,0.8548368897979302,0.06321973106341264,0.0321021375749014,0.003465230974347132,0.04637600280180561
489,0.6952004180168622,0.23096745640822325,0.04452316219624114,0.006579383090761506,0.02272954620849064
490,0.7741575004201317,0.1723384470521818,0.03478153876735579,0.003277589549923028,0.01544493103816624
492,0.683053897196697,0.1941646076168047,0.06013996493157415,0.004955182565164066,0.05768633862566318
497,0.7494235593948853,0.18713980433822575,0.04292544381297727,0.005970202226821768,0.014540991097876554
504,0.7641635896876634,0.21791945042615285,0.013633909129314708,0.0011264940714890946,0.0031565570205833184
508,0.6469979212217316,0.23376080439233243,0.0513428334139703,0.011798837345216563,0.05609960331009943
513,0.8030169565440545,0.18700523496274285,0.0067017415094991544,0.0003542866625213174,0.0029217845293913356
516,0.7777472097881264,0.21102623584476626,0.008029414835676577,0.0006055635281188305,0.0025915879635048764
524,0.7341716680363776,0.2241951480599997,0.030863911225033715,0.002482421391128884,0.008286869274646027
527,0.7799522040057094,0.14310152753752706,0.0482030348542,0.0035213218353451156,0.025221917605446786
529,0.6155677051989691,0.27643003323369625,0.06565875313890268,0.010353488168307499,0.03199002366410842
530,0.85787378036018,0.10201092997909468,0.028532166388111558,0.0024205281520455137,0.009162610191113712
532,0.6150040673942234,0.35661046428457505,0.022004597596425052,0.0040878984316489175,0.0022929752270846827
540,0.40452864330480665,0.11748586506917262,0.4259635498144421,0.006715610649221512,0.045306340607423314
546,0.6303961284719222,0.34608287880525423,0.0173351011234066,0.00372524802377591,0.0024606339450381903
547,0.793023330563264,0.08457112810568905,0.04602379935400718,0.007516663338293898,0.0688650813698493
549,0.8179253248323304,0.14832423620886512,0.019142947298834534,0.002852410210568016,0.011755083200870558
554,0.768011157231959,0.10542007237413303,0.04137246342275523,0.007856886726932449,0.07733943839220492
556,0.8591209521382535,0.08605909797358137,0.02511136291076324,0.0030776554576674962,0.026630925716139564
557,0.6343338991707055,0.24498934939372485,0.0344222190532457,0.0016193879085014328,0.08463514344471118
564,0.7753193249185918,0.12915147191389845,0.052901461041684285,0.006045393146510274,0.03658234759397282
571,0.579587052511134,0.37669984052812694,0.03052025007171251,0.005320297753027039,0.007872557651704299
572,0.6265530399127102,0.1688803766485417,0.08072039557702815,0.008088960728710697,0.11575722721217174
574,0.8386767233631738,0.1473084967072949,0.007352823653913241,0.00034142141462540677,0.006320523196905124
575,0.815164998598113,0.10834954992791909,0.0294012031357056,0.0027287672433110766,0.044355488615381106
576,0.6403976633835552,0.3040067402041618,0.04499680151609653,0.0017617290944064868,0.008837080486408685
578,0.5908180518226034,0.17675572266846054,0.06274494239530366,0.0102029721170082,0.15947830850300806
582,0.7410886411148647,0.23520350069086574,0.016114662414834308,0.001023897896204426,0.006569294829293154
586,0.6266071401747858,0.23106065857881652,0.06617459545643066,0.001583346510527743,0.07457426090226887
597,0.6356895986413065,0.3192183833939328,0.026745579595599183,0.004098074109645058,0.014248358878945796
602,0.6467128399135191,0.21075274009239509,0.0800459006882395,0.011265315904667294,0.05122320728013749
608,0.8110163800257963,0.1889836199742036,0.0,0.0,0.0
618,0.8524125756954954,0.1350321682569519,0.009090900317095793,0.00038747998267279246,0.003076891595188188
620,0.7156317265666586,0.2599975046719055,0.017021129392756417,0.002355587635870018,0.004994056779413636
621,0.5610859011772861,0.39806911777013587,0.03914831995461848,0.0007425501552423682,0.0009541004891033023
630,0.8859364150308908,0.11406358496910922,0.0,0.0,0.0
636,0.4186417612212243,0.14654167716099759,0.4263643580473712,0.0036012091037843585,0.004851001561554349
650,0.6644917957916344,0.27354107144855966,0.028718748955231806,0.0026429724506378217,0.03060540053837086
652,0.6760339692454609,0.28953961096162334,0.02493423725909856,0.0037948430161143134,0.005697348670857589
654,0.658097651405873,0.3101232596269679,0.026711098293797083,0.00246592951367315,0.002602072242427684
655,0.1811971727664845,0.8188028272335155,0.0,0.0,0.0
656,0.605179437862067,0.3025103891524404,0.05146298646887532,0.011727486457244684,0.029119685453906332
657,0.7044925721689096,0.22989803202813547,0.04276895392764179,0.0031658993127059013,0.019674538564905003
664,0.8190490989314442,0.17321121631630382,0.00537953870507017,0.00022648198272287367,0.0021336650287871266
667,0.707832826186018,0.18261330657987185,0.044755078683621476,0.004620461978760249,0.06017832845183599
674,0.7150453095650682,0.14745722502416692,0.04309117636739054,0.0098899071469555,0.08451637690918658
677,0.6141307457469002,0.15493540688662785,0.10415915714132279,0.007970891014264838,0.11880379311537813
681,0.7247020712014278,0.24534583738862437,0.017449355824066023,0.0005988921012574582,0.011903836696447056
685,0.6108560715089699,0.1668932053174424,0.0718117140227316,0.010828031015478036,0.1396109867442913
692,0.6370634762847529,0.22666925807717508,0.038838753235451585,0.0022157359033546523,0.09521276743516886
694,0.6339403995732747,0.27381016111304923,0.02677223547133976,0.000692316524423775,0.06478488641744008
695,0.5815816237326898,0.272936760399946,0.07738495990909552,0.02308165655226322,0.0450149946562604
696,0.705456224489163,0.2759509475429302,0.016529765346067173,0.000786301102394563,0.001276750963631235
712,0.6656664166480196,0.2453334441740363,0.06737025611863229,0.0009849213318749964,0.020644953365906327
720,0.71857566335706,0.22340706405748353,0.04078369263408357,0.0008649936206165647,0.016368583980621996
727,0.7307694513514342,0.24894685323588772,0.016604884252460917,0.001687120169028587,0.001991698481932342
736,0.8416224332742992,0.14742844060466453,0.007594245329959463,0.00033938616550709436,0.003015500809515476
737,0.3102412485068169,0.1183846182826048,0.4624572699510477,0.01087325524458182,0.0980436220662781
760,0.38871088877650817,0.1095364192968145,0.4495791481626765,0.011763446089393104,0.040410087700143024
761,0.7193276882052068,0.20107284731027625,0.07136518725613228,0.005162026635771553,0.003072230371562729
762,0.7379127203191763,0.22850094649402575,0.02186611951821109,0.0015180511659863784,0.01020215606199551
763,0.747452477952786,0.1931662665475572,0.0418624005767837,0.0023546138878640013,0.015164239377545956
766,0.6068112609738094,0.3501012606992571,0.030201853654778853,0.003808462793217643,0.009077155981336762
771,0.7482766866343056,0.22976294984337597,0.01094763480216346,0.0003803084080488096,0.010632417454219233
774,0.7498976556125858,0.16233329454876694,0.06696427455562153,0.003662149542502208,0.017142633874462118
782,0.47824911187049113,0.17014150992894744,0.3321671326337312,0.0038694915769062633,0.01557275955108387
783,0.6824220439190783,0.20817284362145078,0.043984003099295614,0.0029309470343614583,0.062490160188428734
785,0.6704349871122979,0.26333698663770244,0.05556486141888957,0.00487956793107692,0.005783600907630656
789,0.5731466993969813,0.21263304002031105,0.06349893643328605,0.010260305585615305,0.14046100407708367
790,0.7909254098776841,0.19481310809227484,0.011948071549635566,0.0009741120717896686,0.0013393125382573465
791,0.770390455657021,0.2131127820257929,0.012929290030722752,0.0009161748087731726,0.0026512887423028467
792,0.623280427499173,0.35878702008386704,0.016823376467557234,0.00046400289004385197,0.0006451617917017259
793,0.4234451701161225,0.5765548298838775,0.0,0.0,0.0
794,0.5914155873482662,0.20324260637936167,0.07491005637291955,0.028148304158378337,0.10228344198085942
809,0.7636702426103001,0.1888587860912413,0.033038399182719724,0.0020114562092353127,0.01242110529379168
826,0.4731784984903183,0.2719503121557728,0.24687903505070213,0.0037355861616063545,0.004256572700860911
827,0.6089176783805336,0.31859510482585746,0.06384896389810363,0.0019005276859047112,0.006737721924360281
829,0.5158479819540831,0.21548903463788815,0.14774437115844488,0.00425458217263344,0.11666402607924839
833,0.5552252257273522,0.24926941222009014,0.05140576067552207,0.0016706543106326658,0.1424289467497532
839,0.6756535449484629,0.3037395159334401,0.0166494639940069,0.0016579428270758968,0.0022995053407031617
840,0.6208896114029394,0.25618669399840494,0.03716765896538555,0.0016253423296338785,0.08413070846818717
845,0.6322135780476408,0.25162647650403247,0.058412667266025425,0.011087098322202804,0.04666017305213045
858,0.6280446768026794,0.3273949560094407,0.034761775047782564,0.004711711241501795,0.005086875357226299
865,0.8581701088480997,0.052963345152322934,0.022518783085096004,0.0025845239659709764,0.06376324731004071
867,0.7233196088884588,0.18060494084387904,0.07968089380150456,0.002712801170242825,0.013681737142982667
871,0.7102147986360413,0.16642845006381557,0.07028350701731613,0.009405325089961211,0.043667923467636316
877,0.53714333888541,0.17087370351381553,0.06070109001420356,0.012191812021400272,0.21909006601460998
895,0.632023884183383,0.31303883296948526,0.03504512869508784,0.006097676651867128,0.01379448795456369
896,0.7124149400799679,0.22319150849527025,0.027385028140522513,0.0012771239139876692,0.03573139250291189
900,0.7690252937471105,0.2104855487347482,0.012145254552605378,0.0006920298400085888,0.007651863546874574
904,0.5543722827930309,0.3323942903842196,0.06802706117866655,0.009919135986054541,0.03528723017258427
939,0.6242721428473867,0.2237145329882016,0.07892846715304848,0.018816300443164267,0.05426853772754332
944,0.6975030131020308,0.21615942404412186,0.05159607861624691,0.0013486264164948901,0.03339285508010677
947,0.4999530704431967,0.1230426648294427,0.3156161084328868,0.005822578464840973,0.05556557923476583
956,0.42145393378488855,0.2115846906408845,0.12708791226278532,0.015051548403221544,0.2248219029942761
957,0.7922914681144607,0.1913148680056114,0.008390848490141841,0.0002714174131995483,0.007731400363828208
961,0.7045363624868393,0.2838609587639718,0.009807278437352006,0.0011596118960595769,0.0006357927257998246
964,0.607632370515101,0.36627706666162885,0.019334853033092635,0.0033783150851042997,0.0033774043752574268
966,0.8714010415783371,0.12230125856115628,0.004876910729662648,0.00035981546703618163,0.0010609786958009576
967,0.6551659879299887,0.22484014089211357,0.08494042696513562,0.011110233904626687,0.023943197562985973
973,0.7687248773391507,0.12574298464311034,0.03606393745343653,0.0015842890566064485,0.06788389229101871
981,0.8101138739096019,0.16552378107180593,0.016445838893950727,0.0006665500477470182,0.007249965611018459
984,0.6460234437600462,0.2559285132624334,0.05849283898664991,0.008124811459555207,0.03143038793989502
988,0.8529080716179781,0.09941109435334308,0.020006585022780396,0.002508653342585351,0.025165592897576132
992,0.7641145569722071,0.19102115976055695,0.02309784890621661,0.0008718485921923085,0.02089457991328186
995,0.6416016057133935,0.23995176373051041,0.05944796965185794,0.0035150744314471475,0.05548359729825181
998,0.6606227208407567,0.3134229190308564,0.022116375664217654,0.0022978477195061088,0.0015401405197209318
1013,0.6478495245603095,0.21862795965710707,0.05472231725545747,0.015848878458813,0.06295132196821096
1014,0.715055519994158,0.25619559014249593,0.021531974334263217,0.001667794107469184,0.0055491048426531825
1015,0.4427227285643325,0.2659563492010245,0.1193755337917575,0.023355659950763115,0.1485897216841544
1023,0.5802072885701307,0.1304429165171499,0.23118671407633098,0.034726507019168185,0.02343657389638273
1031,0.5697106039249966,0.28378558702885753,0.04343508396503119,0.009929075523294724,0.0931396657861158
1033,0.6345998602171335,0.2886094710280915,0.06181464694821022,0.004762921118541896,0.010213090396908426
1035,0.8203840283755289,0.15086209447382998,0.022437880611804052,0.0017784964307027,0.004537512699288193
1045,0.5968390466544222,0.338320803795772,0.04005668217279322,0.0072895632590781224,0.017493902851335872
1046,0.7471776632937882,0.22195113937630173,0.02608056774650088,0.0014367857370278323,0.003353855950809918
1047,0.8156398876867068,0.1672614023092986,0.014245233863679685,0.000846268047542559,0.0020072129266275555
1050,0.8823037520954041,0.05201940373846551,0.06043676928832985,0.003153446197374132,0.0020866257532721746
1056,0.652651562954005,0.3258240954387924,0.017217043515359104,0.002710569445020247,0.0015967306654649537
1060,0.5145095113363854,0.2987119391704425,0.08141395416890539,0.014802885419992307,0.0905617199579016
1069,0.5865501782631092,0.3004424739951546,0.05585045517432736,0.0076216856954667775,0.04953519428511746
1070,0.434942779767832,0.3970033696825969,0.08522644401718893,0.008029357913709782,0.07479805455585381
1077,0.6589704462333325,0.2327974402887389,0.044900689962487014,0.002325273922977549,0.06100614246784638
1078,0.6934889134465844,0.28211971137022746,0.01986153351386001,0.0027258337889265287,0.0018040108687830754
1079,0.5901716600657877,0.3149018397847491,0.05418336005211818,0.010669523274078874,0.030073615952479642
1080,0.8047109759701644,0.10361641676524415,0.05715558731095155,0.0034196347663401554,0.03109738565237892
1087,0.3366621513492258,0.09150548186592652,0.41245426825139747,0.008195010742605504,0.15118309958604523
1114,0.7962741061734022,0.12958742945364743,0.041630289115838305,0.003005064124672688,0.029503101969389475
1119,0.6719486608688581,0.1827271118519022,0.06468707629783109,0.012994357597977036,0.06764278427975333
1128,0.8143855977719667,0.09816014335793079,0.05076838805515014,0.0036934256146632476,0.032992448633959136
1135,0.6812035300862903,0.19781380304600077,0.03373893342374957,0.002698498903350243,0.08454522775243176
1136,0.5757555099760965,0.36407065407445094,0.03592549671059058,0.003899500437603386,0.020348843620270726
1138,0.7781973748181341,0.20386519410436948,0.01551521244061245,0.0006769858239100609,0.0017452245197828434
1147,0.7786485167457028,0.18753068756376626,0.02504401761827608,0.0016323362201422092,0.007144470479222464
1152,0.657874534629556,0.291770924157339,0.03425603414584954,0.0046540916727990595,0.011444417848491439
1155,0.4456787002969027,0.11453916896622883,0.3690776989736518,0.002961163935628318,0.06774325638861875
1156,0.8370366379539783,0.06442563981554718,0.036366895734583356,0.004478885450910299,0.05769193963984792
1161,0.6212086702079427,0.1994390231877427,0.07937708745489451,0.00541193398546809,0.09456327904865519
1164,0.6419547760782705,0.27734352263912193,0.05142736212588214,0.0014009652394497269,0.02787336159762429
1173,0.5853973342359963,0.11786178197154745,0.11529263450796728,0.009150669763130236,0.17229756610332878
1177,0.5910780992343345,0.2535196560200751,0.0979177317818366,0.0038680923268876017,0.053616412641461914
1189,0.5729471966353308,0.3372914546571363,0.06033157954921544,0.0026205144030557463,0.026809257075710163
1192,0.7983595071422399,0.09104610683067682,0.09847868454552174,0.007943741390139595,0.004171972688141798
1193,0.6694827860690783,0.23294795138780644,0.08029756100875302,0.00340511038423445,0.01386659118970899
1194,0.6029328998260275,0.175690868766897,0.07047842907129062,0.01372535326255646,0.13717245303134942
1196,0.6418151674947176,0.26836090817252073,0.05133749350267597,0.010647779466807668,0.027838656825485003
1199,0.8509744862577457,0.05889322119200416,0.0389368797008928,0.0030263630439566684,0.0481690443926704
1202,0.8598554877855178,0.059577901008993225,0.07536230612678685,0.001167920210250102,0.004036388966962501
1205,0.38577510969360806,0.29402774518103103,0.30282324537355126,0.009637915341189508,0.0077359955329401025
1209,0.6775820574263178,0.23105233495311758,0.03888987119387935,0.004230696932428216,0.048245030905134684
1215,0.5627886428689423,0.19847354330699346,0.20901401836339448,0.021729643802758214,0.007994161018867747
1221,0.8003078221864929,0.1884852683796157,0.0065460561830122084,0.001782157648934949,0.002878691366136324
1223,0.7943456422822959,0.19026154051174757,0.010884265345277274,0.0004119525404601752,0.00409658909311489
1224,0.5557344309534943,0.23579766158830592,0.08372124183400295,0.001867709211260533,0.12287893982840958
1225,0.7407696345348553,0.2276302389412389,0.020336136368589143,0.0006641084703109927,0.010599891189443465
1228,0.6487685887701441,0.26421169012479984,0.05996376434405185,0.006741160727354639,0.020314797696060545
1233,0.8055897907334455,0.16389882929820507,0.017033841055969286,0.0012477213100874178,0.012229811308880414
1241,0.7315348760344416,0.1306838510860646,0.1329941422690688,0.002377152662823801,0.0024099817622404464
1267,0.6108625412714895,0.27558479909531397,0.06616453693397492,0.01072098300113546,0.03666714064803512
1269,0.646202610474576,0.17974086935438235,0.06256312945894386,0.013844994108264883,0.09764839945367995
1272,0.5021695688174482,0.30896540096634595,0.05611464406264346,0.011247859839919896,0.12150253747554361
1274,0.4843508466867319,0.3600737544447173,0.08327630992367012,0.014198667172383907,0.05810042319742038
1282,0.8305237655766448,0.10624944319272432,0.03269810251345978,0.006163982651465256,0.024364711468540946
1285,0.6385946545579949,0.1233511268118862,0.07273445790813064,0.02089012675010732,0.14442963793000185
1287,0.7760600706839776,0.14150499459656282,0.06354265082664948,0.003042672739081614,0.01584960267345429
1295,0.6461871576871809,0.29402461642287553,0.02412136226908115,0.0007429339720283101,0.03492392552249302
1301,0.8594566668643279,0.04769736254936183,0.021221860216546533,0.0031277599407264103,0.06849634937271372
1302,0.7091994394694946,0.21590929518700694,0.044862472574144906,0.007364275912304663,0.022664515194638076
1303,0.5700615061819944,0.3833461681250776,0.031098025480059542,0.0026008796726361546,0.012893411144642944
1304,0.6784825820628116,0.22270494790448872,0.03542537111309287,0.003677646183539032,0.059709451429887844
1323,0.6648334312740952,0.26318919540962427,0.04027898248132016,0.0007513111409074418,0.030947084725814124
1325,0.9419056537873808,0.058094346212619184,0.0,0.0,0.0
1326,0.9213944235190858,0.07720743343047047,0.0010582555821480929,6.0806716026323235e-05,0.00027908321561014363
1327,0.8057302261940521,0.1909658071279448,0.002253986385646466,0.00013789736035245607,0.0009120978805784419
1328,0.7598529936510988,0.2285640387658561,0.009981170872423032,0.0006089493734985677,0.000992850108506218
1332,0.5800552791088588,0.18705458230356495,0.15204126060386935,0.003692858072481703,0.07715600948157655
1341,0.7553594193978054,0.20748598577289343,0.02477352859112165,0.002093968816163343,0.010287095089198721
1348,0.7286768234133386,0.22420455164728334,0.03886133320104992,0.004621453760328817,0.003635826875470131
1364,0.8841778187115469,0.032475195680151524,0.04664421856400159,0.00308911438150942,0.03361365298933561
1366,0.5050215208032326,0.31687473977279296,0.15814913876222733,0.016955084671066267,0.0029995053130310945
1368,0.7460727733815726,0.19275571919448087,0.03479164045758057,0.0012717993879883445,0.02510806832670989
1373,0.9609728312364592,0.019537985564455303,0.017227845093519538,0.0017871210893822165,0.00047421693253881967
